M, u(M), chi(M), m(M)
8132, -0.28, 0, 0
8133, -0.28, 1, -0.2
8134, -0.52, 0.36, 0.12
8135, -0.28, 0.16, 0.08
8136, -0.36, 0.36, 0.12
8137, -0.44, 1.44, 0.24
8138, -0.36, 0, 0
8139, -0.52, 0.16, 0.08
8140, -0.6, 0.36, 0.12
8141, -0.52, 1.96, 0.28
8142, -0.44, 2.56, 0.32
8143, -0.36, 1, 0.2
8144, -0.36, 1.44, 0.24
8145, -0.44, 1.96, 0.28
8146, -0.12, 0.16, 0.08
8147, -0.12, 1, -0.2
8148, -0.52, 3.24, -0.36
8149, -0.52, 1.96, -0.28
8150, -0.52, 1.96, -0.28
8151, -0.52, 2.56, -0.32
8152, -0.36, 4.84, -0.44
8153, -0.44, 1.44, -0.24
8154, -0.36, 0.36, -0.12
8155, -0.28, 0.36, -0.12
8156, -0.36, 0.36, 0.12
8157, -0.36, 1.44, 0.24
8158, -0.44, 2.56, 0.32
8159, -0.52, 4, 0.4
8160, -0.28, 1.44, 0.24
8161, -0.52, 1, 0.2
8162, -0.36, 1, 0.2
8163, -0.44, 0.36, 0.12
8164, -0.28, 1.44, 0.24
8165, -0.6, 4, 0.4
8166, -0.2, 1.44, 0.24
8167, -0.28, 0.64, 0.16
8168, -0.52, 0.16, 0.08
8169, -0.6, 0.16, 0.08
8170, -0.44, 0.64, 0.16
8171, -0.52, 0.04, -0.04
8172, -0.28, 0, 0
8173, -0.44, 1, 0.2
8174, -0.36, 1.96, 0.28
8175, -0.36, 0, 0
8176, -0.52, 1, -0.2
8177, -0.52, 1.96, -0.28
8178, -0.44, 1.96, -0.28
8179, -0.36, 1.44, -0.24
8180, -0.28, 1.96, -0.28
8181, -0.44, 1.44, -0.24
8182, -0.52, 0.16, -0.08
8183, -0.52, 0.64, -0.16
8184, -0.6, 0.64, -0.16
8185, -0.52, 1, -0.2
8186, -0.28, 4, -0.4
8187, -0.44, 0.16, -0.08
8188, -0.36, 0.04, 0.04
8189, -0.52, 0.04, -0.04
8190, -0.44, 0, 0
8191, -0.6, 1, 0.2
8192, -0.36, 4, 0.4
8193, -0.44, 1.96, 0.28
8194, -0.6, 2.56, -0.32
8195, -0.44, 1.44, -0.24
8196, -0.44, 0.36, -0.12
8197, -0.44, 1.44, -0.24
8198, -0.44, 1.96, -0.28
8199, -0.12, 0.36, -0.12
8200, -0.28, 0.64, -0.16
8201, -0.36, 0.36, -0.12
8202, -0.6, 1.44, -0.24
8203, -0.44, 1.44, -0.24
8204, -0.52, 1.96, -0.28
8205, -0.44, 2.56, -0.32
8206, -0.44, 3.24, -0.36
8207, -0.52, 1, -0.2
8208, -0.36, 0.04, 0.04
8209, -0.52, 0.16, 0.08
8210, -0.36, 0.36, -0.12
8211, -0.44, 0.36, -0.12
8212, -0.44, 2.56, -0.32
8213, -0.6, 1.96, -0.28
8214, -0.52, 0.64, -0.16
8215, -0.68, 0.04, -0.04
8216, -0.6, 2.56, -0.32
8217, -0.36, 1, -0.2
8218, -0.2, 0.04, 0.04
8219, -0.44, 0.64, -0.16
8220, -0.52, 0.64, -0.16
8221, -0.52, 0.36, -0.12
8222, -0.44, 1, -0.2
8223, -0.36, 0.16, -0.08
8224, -0.36, 1, -0.2
8225, -0.44, 3.24, -0.36
8226, -0.36, 1.44, -0.24
8227, -0.36, 0.64, 0.16
8228, -0.52, 1.96, 0.28
8229, -0.44, 2.56, 0.32
8230, -0.44, 1, 0.2
8231, -0.52, 0.36, 0.12
8232, -0.6, 1, 0.2
8233, -0.68, 0.16, 0.08
8234, -0.52, 0.04, -0.04
8235, -0.52, 1.96, -0.28
8236, -0.68, 1.44, -0.24
8237, -0.6, 1.44, -0.24
8238, -0.44, 0.04, 0.04
8239, -0.6, 0.04, 0.04
8240, -0.28, 1.44, 0.24
8241, -0.2, 1, 0.2
8242, -0.52, 1.96, 0.28
8243, -0.36, 1.44, 0.24
8244, -0.6, 3.24, 0.36
8245, -0.6, 1.44, 0.24
8246, -0.76, 1.44, 0.24
8247, -0.76, 5.76, 0.48
8248, -0.52, 3.24, 0.36
8249, -0.28, 1, 0.2
8250, -0.28, 0.64, -0.16
8251, -0.6, 0.64, -0.16
8252, -0.52, 0.04, 0.04
8253, -0.44, 2.56, -0.32
8254, -0.68, 0.04, 0.04
8255, -0.6, 0.04, 0.04
8256, -0.44, 0.16, -0.08
8257, -0.52, 1, 0.2
8258, -0.28, 0.64, 0.16
8259, -0.36, 1, 0.2
8260, -0.52, 2.56, 0.32
8261, -0.52, 1, 0.2
8262, -0.44, 0.64, 0.16
8263, -0.44, 1, 0.2
8264, -0.52, 1.96, 0.28
8265, -0.36, 0.16, 0.08
8266, -0.52, 1, 0.2
8267, -0.6, 1.44, 0.24
8268, -0.52, 1.44, 0.24
8269, -0.44, 1.96, 0.28
8270, -0.52, 0.36, 0.12
8271, -0.36, 0.36, 0.12
8272, -0.44, 1, 0.2
8273, -0.44, 0.04, 0.04
8274, -0.52, 0.36, -0.12
8275, -0.52, 0.64, -0.16
8276, -0.52, 0.04, -0.04
8277, -0.36, 0.04, 0.04
8278, -0.28, 0.36, 0.12
8279, -0.28, 0.64, 0.16
8280, -0.44, 2.56, 0.32
8281, -0.36, 1, 0.2
8282, -0.04, 0, 0
8283, -0.36, 0.64, 0.16
8284, -0.36, 0, 0
8285, -0.28, 2.56, 0.32
8286, -0.6, 1.44, 0.24
8287, -0.44, 1, 0.2
8288, -0.52, 0.16, 0.08
8289, -0.52, 0.16, 0.08
8290, -0.36, 0.16, 0.08
8291, -0.44, 1.44, 0.24
8292, -0.52, 5.76, 0.48
8293, -0.28, 0.16, 0.08
8294, -0.44, 0, 0
8295, -0.44, 2.56, 0.32
8296, -0.36, 3.24, 0.36
8297, -0.6, 10.24, 0.64
8298, -0.44, 4, 0.4
8299, -0.6, 0.36, 0.12
8300, -0.6, 0.04, 0.04
8301, -0.52, 0.04, 0.04
8302, -0.52, 0.04, -0.04
8303, -0.68, 0.36, 0.12
8304, -0.6, 0, 0
8305, -0.52, 0.04, -0.04
8306, -0.44, 0.04, 0.04
8307, -0.36, 0.16, 0.08
8308, -0.28, 0.16, 0.08
8309, -0.6, 1.44, 0.24
8310, -0.6, 1.96, 0.28
8311, -0.44, 1.44, 0.24
8312, -0.44, 0.64, 0.16
8313, -0.76, 2.56, 0.32
8314, -0.36, 4, 0.4
8315, -0.52, 4.84, 0.44
8316, -0.28, 1.44, 0.24
8317, -0.28, 1.44, 0.24
8318, -0.36, 4.84, 0.44
8319, -0.6, 4.84, 0.44
8320, -0.52, 2.56, 0.32
8321, -0.68, 1.96, 0.28
8322, -0.68, 1.44, 0.24
8323, -0.52, 4, 0.4
8324, -0.44, 3.24, 0.36
8325, -0.6, 1, 0.2
8326, -0.44, 0.04, 0.04
8327, -0.36, 0, 0
8328, -0.28, 0.36, 0.12
8329, -0.36, 0, 0
8330, -0.28, 0, 0
8331, -0.2, 0.64, 0.16
8332, -0.36, 1.44, 0.24
8333, -0.6, 2.56, 0.32
8334, -0.6, 3.24, 0.36
8335, -0.6, 0.16, 0.08
8336, -0.6, 0.16, 0.08
8337, -0.44, 0.16, -0.08
8338, -0.6, 1, -0.2
8339, -0.6, 0, 0
8340, -0.36, 0.36, 0.12
8341, -0.52, 0.16, -0.08
8342, -0.52, 0.16, 0.08
8343, -0.36, 0.64, -0.16
8344, -0.44, 0.04, 0.04
8345, -0.36, 0.04, 0.04
8346, -0.52, 1, 0.2
8347, -0.52, 0.36, 0.12
8348, -0.6, 1, 0.2
8349, -0.44, 0.64, 0.16
8350, -0.44, 1.44, 0.24
8351, -0.52, 0.36, 0.12
8352, -0.68, 0.04, 0.04
8353, -0.76, 1.44, 0.24
8354, -0.44, 0.16, -0.08
8355, -0.44, 1.44, -0.24
8356, -0.36, 0.16, -0.08
8357, -0.6, 0.04, 0.04
8358, -0.52, 0.36, 0.12
8359, -0.6, 0.64, 0.16
8360, -0.52, 0, 0
8361, -0.44, 0.16, 0.08
8362, -0.6, 0.36, 0.12
8363, -0.36, 2.56, 0.32
8364, -0.6, 0.36, 0.12
8365, -0.44, 0, 0
8366, -0.6, 0.04, 0.04
8367, -0.44, 0.16, -0.08
8368, -0.52, 1, 0.2
8369, -0.36, 1.96, 0.28
8370, -0.28, 0.16, 0.08
8371, -0.44, 1, 0.2
8372, -0.52, 0.36, -0.12
8373, -0.36, 0.04, 0.04
8374, -0.28, 0.04, 0.04
8375, -0.36, 0.64, 0.16
8376, -0.68, 1.96, 0.28
8377, -0.6, 1, 0.2
8378, -0.44, 0.04, 0.04
8379, -0.28, 0.04, -0.04
8380, -0.52, 0.04, -0.04
8381, -0.52, 0.64, 0.16
8382, -0.36, 0.04, 0.04
8383, -0.36, 0.04, 0.04
8384, -0.44, 0.04, -0.04
8385, -0.6, 0, 0
8386, -0.6, 0, 0
8387, -0.44, 0.36, 0.12
8388, -0.44, 5.76, 0.48
8389, -0.44, 1.44, 0.24
8390, -0.2, 0.16, 0.08
8391, -0.28, 0.16, 0.08
8392, -0.44, 0.36, 0.12
8393, -0.52, 0.04, 0.04
8394, -0.6, 0.04, 0.04
8395, -0.6, 0.64, -0.16
8396, -0.52, 1.44, -0.24
8397, -0.36, 0, 0
8398, -0.2, 1.96, -0.28
8399, -0.52, 3.24, -0.36
8400, -0.68, 3.24, -0.36
8401, -0.52, 0.64, -0.16
8402, -0.52, 0.16, -0.08
8403, -0.52, 0.36, -0.12
8404, -0.68, 0.64, -0.16
8405, -0.44, 0.16, -0.08
8406, -0.52, 0.04, 0.04
8407, -0.44, 0.64, 0.16
8408, -0.28, 0.04, -0.04
8409, -0.36, 0.16, -0.08
8410, -0.44, 1, 0.2
8411, -0.52, 0.16, 0.08
8412, -0.44, 0.64, 0.16
8413, -0.68, 1, -0.2
8414, -0.6, 2.56, -0.32
8415, -0.6, 0.64, -0.16
8416, -0.52, 3.24, -0.36
8417, -0.6, 4, -0.4
8418, -0.68, 14.44, -0.76
8419, -0.84, 17.64, -0.84
8420, -0.6, 10.24, -0.64
8421, -0.52, 11.56, -0.68
8422, -0.36, 2.56, -0.32
8423, -0.68, 5.76, -0.48
8424, -0.36, 6.76, -0.52
8425, -0.36, 7.84, -0.56
8426, -0.44, 1.96, -0.28
8427, -0.68, 4, -0.4
8428, -0.52, 1.96, -0.28
8429, -0.28, 1.44, -0.24
8430, -0.44, 1.96, -0.28
8431, -0.28, 2.56, -0.32
8432, -0.44, 0.64, -0.16
8433, -0.44, 3.24, -0.36
8434, -0.44, 1.96, -0.28
8435, -0.36, 0.16, 0.08
8436, -0.6, 1, 0.2
8437, -0.44, 0.16, 0.08
8438, -0.44, 0, 0
8439, -0.52, 0.36, 0.12
8440, -0.36, 0.16, 0.08
8441, -0.28, 0.16, -0.08
8442, -0.44, 0.16, -0.08
8443, -0.52, 0.64, -0.16
8444, -0.36, 0.16, -0.08
8445, -0.36, 0.36, 0.12
8446, -0.36, 0.04, 0.04
8447, -0.52, 0.36, 0.12
8448, -0.68, 0.64, 0.16
8449, -0.52, 0, 0
8450, -0.44, 0, 0
8451, -0.44, 1, 0.2
8452, -0.52, 1.44, 0.24
8453, -0.44, 1.44, 0.24
8454, -0.6, 2.56, 0.32
8455, -0.52, 1.44, 0.24
8456, -0.44, 0.04, 0.04
8457, -0.68, 0.36, 0.12
8458, -0.44, 0.64, 0.16
8459, -0.52, 0.04, 0.04
8460, -0.44, 0.36, 0.12
8461, -0.6, 1, 0.2
8462, -0.52, 0, 0
8463, -0.44, 0.36, -0.12
8464, -0.6, 0, 0
8465, -0.52, 0.04, 0.04
8466, -0.44, 0, 0
8467, -0.44, 0.64, 0.16
8468, -0.52, 0.16, 0.08
8469, -0.28, 0.04, -0.04
8470, -0.28, 0.36, 0.12
8471, -0.68, 1, 0.2
8472, -0.6, 1.96, 0.28
8473, -0.6, 1.96, 0.28
8474, -0.6, 3.24, 0.36
8475, -0.36, 2.56, 0.32
8476, -0.36, 0.04, 0.04
8477, -0.2, 0.04, -0.04
8478, -0.44, 1.44, -0.24
8479, -0.52, 1.44, -0.24
8480, -0.28, 0.64, -0.16
8481, -0.28, 0.64, -0.16
8482, -0.28, 1.96, -0.28
8483, -0.68, 3.24, -0.36
8484, -0.52, 1, -0.2
8485, -0.36, 0.04, -0.04
8486, -0.52, 0.04, 0.04
8487, -0.36, 0.36, 0.12
8488, -0.52, 2.56, -0.32
8489, -0.52, 2.56, -0.32
8490, -0.6, 2.56, -0.32
8491, -0.52, 2.56, -0.32
8492, -0.68, 5.76, -0.48
8493, -0.68, 6.76, -0.52
8494, -0.68, 11.56, -0.68
8495, -0.68, 9, -0.6
8496, -0.6, 4, -0.4
8497, -0.36, 0.64, -0.16
8498, -0.36, 0, 0
8499, -0.28, 1, -0.2
8500, -0.44, 0.36, -0.12
8501, -0.36, 0.64, 0.16
8502, -0.68, 4, 0.4
8503, -0.52, 0.64, 0.16
8504, -0.52, 0.16, 0.08
8505, -0.36, 1.96, 0.28
8506, -0.44, 6.76, 0.52
8507, -0.52, 5.76, 0.48
8508, -0.52, 0.36, 0.12
8509, -0.44, 1, 0.2
8510, -0.6, 0.04, 0.04
8511, -0.36, 0.36, -0.12
8512, -0.44, 0.04, -0.04
8513, -0.52, 0.36, -0.12
8514, -0.6, 0.64, -0.16
8515, -0.52, 0.64, -0.16
8516, -0.6, 2.56, -0.32
8517, -0.76, 5.76, -0.48
8518, -0.6, 4.84, -0.44
8519, -0.36, 0.04, -0.04
8520, -0.28, 0.64, 0.16
8521, -0.44, 1, -0.2
8522, -0.44, 0.36, 0.12
8523, -0.44, 0.16, -0.08
8524, -0.44, 0.16, -0.08
8525, -0.44, 0.04, -0.04
8526, -0.6, 0, 0
8527, -0.52, 1.96, -0.28
8528, -0.36, 0.16, -0.08
8529, -0.6, 0.36, 0.12
8530, -0.6, 0.36, 0.12
8531, -0.44, 0, 0
8532, -0.44, 0.64, 0.16
8533, -0.52, 0.16, 0.08
8534, -0.68, 1, 0.2
8535, -0.52, 0.04, -0.04
8536, -0.52, 0, 0
8537, -0.44, 1.96, 0.28
8538, -0.36, 1.44, 0.24
8539, -0.28, 0.36, 0.12
8540, -0.44, 0.64, 0.16
8541, -0.2, 1, 0.2
8542, -0.36, 0.04, 0.04
8543, -0.36, 0.64, -0.16
8544, -0.52, 1, -0.2
8545, -0.6, 0.64, -0.16
8546, -0.6, 1, -0.2
8547, -0.44, 0.04, 0.04
8548, -0.52, 0.36, -0.12
8549, -0.44, 0.64, -0.16
8550, -0.28, 0.36, -0.12
8551, -0.52, 0.04, -0.04
8552, -0.44, 0.64, -0.16
8553, -0.36, 1.96, -0.28
8554, -0.36, 3.24, -0.36
8555, -0.52, 1.96, -0.28
8556, -0.28, 1, -0.2
8557, -0.44, 4, -0.4
8558, -0.36, 2.56, -0.32
8559, -0.52, 4.84, -0.44
8560, -0.6, 6.76, -0.52
8561, -0.44, 3.24, -0.36
8562, -0.2, 1.96, -0.28
8563, -0.52, 0.16, -0.08
8564, -0.28, 0.16, 0.08
8565, -0.44, 0.64, 0.16
8566, -0.44, 0.04, -0.04
8567, -0.52, 0.04, 0.04
8568, -0.52, 0, 0
8569, -0.28, 1, 0.2
8570, -0.44, 0, 0
8571, -0.36, 0.36, 0.12
8572, -0.28, 0.36, 0.12
8573, -0.6, 1.96, 0.28
8574, -0.6, 0, 0
8575, -0.36, 0.04, 0.04
8576, -0.28, 0.16, 0.08
8577, -0.36, 1.96, 0.28
8578, -0.44, 4.84, 0.44
8579, -0.28, 1.96, 0.28
8580, -0.44, 0.64, 0.16
8581, -0.44, 0, 0
8582, -0.36, 0.36, -0.12
8583, -0.28, 0.64, -0.16
8584, -0.52, 1, -0.2
8585, -0.68, 1.44, -0.24
8586, -0.6, 0.64, -0.16
8587, -0.6, 1.44, -0.24
8588, -0.6, 2.56, -0.32
8589, -0.44, 3.24, -0.36
8590, -0.44, 3.24, -0.36
8591, -0.36, 1.44, -0.24
8592, -0.36, 1, -0.2
8593, -0.52, 0, 0
8594, -0.2, 0, 0
8595, -0.52, 1.96, -0.28
8596, -0.52, 1.96, -0.28
8597, -0.52, 0.36, -0.12
8598, -0.52, 0.04, -0.04
8599, -0.52, 0.04, -0.04
8600, -0.52, 0.16, 0.08
8601, -0.36, 0.04, -0.04
8602, -0.44, 1.96, -0.28
8603, -0.36, 0.16, -0.08
8604, -0.68, 0, 0
8605, -0.44, 0.04, 0.04
8606, -0.12, 1, -0.2
8607, -0.28, 1, -0.2
8608, -0.28, 2.56, -0.32
8609, -0.28, 3.24, -0.36
8610, -0.36, 0.36, -0.12
8611, -0.36, 0.04, -0.04
8612, -0.36, 0.36, 0.12
8613, -0.52, 1.44, 0.24
8614, -0.44, 0.64, 0.16
8615, -0.2, 0, 0
8616, -0.28, 0, 0
8617, -0.36, 0.16, 0.08
8618, -0.2, 0.36, 0.12
8619, -0.36, 0.04, -0.04
8620, -0.36, 0.16, -0.08
8621, -0.28, 0.64, -0.16
8622, -0.28, 2.56, -0.32
8623, -0.36, 2.56, -0.32
8624, -0.52, 4, -0.4
8625, -0.52, 0.36, -0.12
8626, -0.28, 0.04, 0.04
8627, -0.6, 4, 0.4
8628, -0.6, 4, 0.4
8629, -0.52, 4.84, 0.44
8630, -0.6, 4, 0.4
8631, -0.44, 5.76, 0.48
8632, -0.36, 2.56, 0.32
8633, -0.6, 5.76, 0.48
8634, -0.2, 1, 0.2
8635, -0.52, 0.64, 0.16
8636, -0.36, 0.16, 0.08
8637, -0.36, 0.64, -0.16
8638, -0.44, 0.16, -0.08
8639, -0.6, 0.16, -0.08
8640, -0.44, 0.16, -0.08
8641, -0.44, 0.16, -0.08
8642, -0.44, 0.16, 0.08
8643, -0.36, 0.16, 0.08
8644, -0.36, 0.16, -0.08
8645, -0.28, 2.56, -0.32
8646, -0.68, 4, -0.4
8647, -0.76, 1.96, -0.28
8648, -0.68, 0.36, -0.12
8649, -0.6, 1.96, -0.28
8650, -0.68, 1, -0.2
8651, -0.52, 5.76, -0.48
8652, -0.52, 9, -0.6
8653, -0.44, 4.84, -0.44
8654, -0.52, 5.76, -0.48
8655, -0.36, 1, -0.2
8656, -0.44, 0.36, -0.12
8657, -0.36, 0.16, -0.08
8658, -0.52, 1.44, -0.24
8659, -0.6, 0.04, -0.04
8660, -0.6, 0.04, 0.04
8661, -0.6, 0, 0
8662, -0.6, 1.44, 0.24
8663, -0.52, 2.56, 0.32
8664, -0.6, 5.76, 0.48
8665, -0.76, 4, 0.4
8666, -0.52, 2.56, 0.32
8667, -0.44, 0.36, 0.12
8668, -0.44, 0.16, 0.08
8669, -0.44, 0.04, 0.04
8670, -0.28, 2.56, 0.32
8671, -0.52, 0.04, 0.04
8672, -0.36, 1.44, 0.24
8673, -0.52, 4.84, 0.44
8674, -0.52, 5.76, 0.48
8675, -0.28, 1.44, 0.24
8676, -0.2, 4, 0.4
8677, -0.36, 2.56, 0.32
8678, -0.44, 0.04, 0.04
8679, -0.44, 0.36, 0.12
8680, -0.52, 0, 0
8681, -0.36, 0.36, 0.12
8682, -0.44, 0.64, 0.16
8683, -0.36, 3.24, 0.36
8684, -0.28, 1, 0.2
8685, -0.36, 0.16, 0.08
8686, -0.28, 0.36, 0.12
8687, -0.36, 1, 0.2
8688, -0.36, 1, 0.2
8689, -0.36, 0, 0
8690, -0.6, 1, -0.2
8691, -0.6, 0.16, -0.08
8692, -0.6, 0.04, -0.04
8693, -0.44, 0.16, 0.08
8694, -0.52, 0.16, -0.08
8695, -0.44, 0.04, -0.04
8696, -0.52, 0.36, -0.12
8697, -0.36, 0.64, -0.16
8698, -0.68, 0.04, 0.04
8699, -0.44, 1, -0.2
8700, -0.2, 0.04, 0.04
8701, -0.2, 0.36, 0.12
8702, -0.36, 0.64, 0.16
8703, -0.52, 1.96, -0.28
8704, -0.52, 0.36, -0.12
8705, -0.36, 0.16, -0.08
8706, -0.52, 1, 0.2
8707, -0.6, 4, 0.4
8708, -0.52, 1.96, 0.28
8709, -0.52, 3.24, 0.36
8710, -0.6, 2.56, 0.32
8711, -0.28, 0.16, 0.08
8712, -0.28, 0.36, 0.12
8713, -0.28, 0.36, 0.12
8714, -0.2, 0.36, 0.12
8715, -0.36, 0.04, -0.04
8716, -0.36, 1, -0.2
8717, -0.44, 0.16, 0.08
8718, -0.52, 1, 0.2
8719, -0.6, 1, 0.2
8720, -0.68, 0.04, -0.04
8721, -0.2, 0.36, -0.12
8722, -0.44, 0.04, -0.04
8723, -0.6, 0.04, -0.04
8724, -0.36, 1.96, -0.28
8725, -0.36, 1, -0.2
8726, -0.52, 0.64, -0.16
8727, -0.36, 0.04, -0.04
8728, -0.36, 0.16, 0.08
8729, -0.36, 1.44, -0.24
8730, -0.52, 0.16, 0.08
8731, -0.6, 0.36, 0.12
8732, -0.6, 0.36, 0.12
8733, -0.44, 0.36, 0.12
8734, -0.6, 1.44, 0.24
8735, -0.52, 0.36, -0.12
8736, -0.44, 0.36, -0.12
8737, -0.28, 0.04, 0.04
8738, -0.44, 0.04, -0.04
8739, -0.52, 0.36, -0.12
8740, -0.68, 0.16, 0.08
8741, -0.76, 0.16, 0.08
8742, -0.76, 1.44, -0.24
8743, -0.44, 0.16, -0.08
8744, -0.68, 0, 0
8745, -0.52, 1, -0.2
8746, -0.52, 0.64, -0.16
8747, -0.36, 2.56, -0.32
8748, -0.44, 1.44, -0.24
8749, -0.52, 0, 0
8750, -0.6, 1.44, 0.24
8751, -0.44, 0, 0
8752, -0.52, 0.04, 0.04
8753, -0.44, 0.16, -0.08
8754, -0.28, 0.64, -0.16
8755, -0.44, 0.16, -0.08
8756, -0.52, 1.44, 0.24
8757, -0.44, 0.16, 0.08
8758, -0.6, 1.44, -0.24
8759, -0.6, 1, -0.2
8760, -0.6, 1.96, -0.28
8761, -0.52, 1, -0.2
8762, -0.6, 1.96, -0.28
8763, -0.52, 2.56, -0.32
8764, -0.76, 1, -0.2
8765, -0.36, 0, 0
8766, -0.2, 0.36, -0.12
8767, -0.12, 0.64, -0.16
8768, -0.36, 1.96, -0.28
8769, -0.52, 0.36, -0.12
8770, -0.52, 0.04, -0.04
8771, -0.28, 0.04, -0.04
8772, -0.52, 0.16, 0.08
8773, -0.44, 0.04, -0.04
8774, -0.44, 1.96, 0.28
8775, -0.44, 0.36, 0.12
8776, -0.52, 0.04, -0.04
8777, -0.2, 0, 0
8778, -0.2, 0.04, 0.04
8779, -0.36, 1.96, 0.28
8780, -0.28, 0.64, 0.16
8781, -0.44, 0.16, 0.08
8782, -0.44, 0.64, 0.16
8783, -0.68, 2.56, 0.32
8784, -0.28, 0.36, -0.12
8785, -0.44, 0, 0
8786, -0.44, 0.04, 0.04
8787, -0.44, 0.04, 0.04
8788, -0.6, 1.44, 0.24
8789, -0.36, 1, 0.2
8790, -0.6, 0.36, 0.12
8791, -0.52, 0.04, -0.04
8792, -0.36, 0.64, 0.16
8793, -0.28, 0, 0
8794, -0.44, 0.04, -0.04
8795, -0.28, 0.36, 0.12
8796, -0.52, 0.04, 0.04
8797, -0.44, 1, 0.2
8798, -0.44, 0.16, 0.08
8799, -0.44, 0.64, 0.16
8800, -0.44, 0.04, 0.04
8801, -0.36, 0.16, 0.08
8802, -0.44, 4, 0.4
8803, -0.6, 0.64, 0.16
8804, -0.44, 1, -0.2
8805, -0.52, 2.56, -0.32
8806, -0.52, 2.56, -0.32
8807, -0.52, 1, -0.2
8808, -0.44, 0.36, -0.12
8809, -0.68, 1, -0.2
8810, -0.6, 0.64, -0.16
8811, -0.44, 1.44, -0.24
8812, -0.52, 3.24, -0.36
8813, -0.6, 4.84, -0.44
8814, -0.6, 0.36, -0.12
8815, -0.44, 0.16, 0.08
8816, -0.36, 0.16, 0.08
8817, -0.36, 0.16, -0.08
8818, -0.44, 0.36, -0.12
8819, -0.6, 0, 0
8820, -0.68, 0.36, -0.12
8821, -0.52, 0.64, -0.16
8822, -0.6, 0.16, 0.08
8823, -0.6, 0.16, 0.08
8824, -0.44, 0.04, 0.04
8825, -0.44, 0.04, 0.04
8826, -0.28, 1.96, -0.28
8827, -0.68, 7.84, -0.56
8828, -0.6, 4, -0.4
8829, -0.52, 2.56, -0.32
8830, -0.44, 0.04, -0.04
8831, -0.36, 0.36, 0.12
8832, -0.52, 0.36, -0.12
8833, -0.36, 1, -0.2
8834, -0.76, 0.36, -0.12
8835, -0.52, 0, 0
8836, -0.2, 1.44, -0.24
8837, -0.68, 2.56, -0.32
8838, -0.52, 0.36, -0.12
8839, -0.68, 0, 0
8840, -0.44, 0.36, 0.12
8841, -0.28, 0.36, 0.12
8842, -0.52, 0.04, 0.04
8843, -0.52, 1.44, 0.24
8844, -0.2, 0.36, 0.12
8845, -0.36, 0.36, 0.12
8846, -0.44, 0.64, -0.16
8847, -0.44, 0.64, -0.16
8848, -0.52, 4, -0.4
8849, -0.52, 0, 0
8850, -0.28, 0.16, 0.08
8851, -0.6, 1, 0.2
8852, -0.44, 1.96, 0.28
8853, -0.44, 0.36, 0.12
8854, -0.52, 1.44, 0.24
8855, -0.36, 0.64, 0.16
8856, -0.44, 0.36, 0.12
8857, -0.6, 0.16, -0.08
8858, -0.68, 1, -0.2
8859, -0.44, 0.04, -0.04
8860, -0.28, 1, -0.2
8861, -0.44, 0.04, 0.04
8862, -0.44, 0.16, 0.08
8863, -0.52, 1.44, 0.24
8864, -0.52, 0.36, 0.12
8865, -0.6, 0.36, 0.12
8866, -0.6, 0.04, 0.04
8867, -0.36, 1, 0.2
8868, -0.36, 0.04, 0.04
8869, -0.52, 0.04, -0.04
8870, -0.52, 0.36, 0.12
8871, -0.52, 1, 0.2
8872, -0.36, 0.04, 0.04
8873, -0.12, 0.04, -0.04
8874, -0.44, 4.84, 0.44
8875, -0.2, 5.76, 0.48
8876, -0.52, 5.76, 0.48
8877, -0.6, 11.56, 0.68
8878, -0.28, 1.96, 0.28
8879, -0.28, 1.96, 0.28
8880, -0.52, 1.96, 0.28
8881, -0.44, 4, 0.4
8882, -0.44, 4, 0.4
8883, -0.36, 1.96, 0.28
8884, -0.6, 7.84, 0.56
8885, -0.52, 5.76, 0.48
8886, -0.36, 2.56, 0.32
8887, -0.28, 0.16, 0.08
8888, -0.44, 0.36, 0.12
8889, -0.44, 0.04, -0.04
8890, -0.52, 0.04, -0.04
8891, -0.52, 0.04, 0.04
8892, -0.28, 0.04, 0.04
8893, -0.2, 0.16, 0.08
8894, -0.36, 0, 0
8895, -0.44, 0.16, 0.08
8896, -0.6, 0.04, -0.04
8897, -0.2, 0.04, -0.04
8898, -0.2, 0.16, -0.08
8899, -0.36, 0.36, 0.12
8900, -0.2, 0.04, -0.04
8901, -0.28, 0.04, 0.04
8902, -0.44, 0.36, 0.12
8903, -0.52, 0.64, 0.16
8904, -0.6, 0.16, -0.08
8905, -0.68, 1.44, -0.24
8906, -0.52, 1.96, -0.28
8907, -0.44, 0.04, -0.04
8908, -0.6, 0.04, -0.04
8909, -0.44, 0.16, -0.08
8910, -0.44, 0.16, -0.08
8911, -0.44, 0.36, -0.12
8912, -0.36, 0, 0
8913, -0.44, 0.36, 0.12
8914, -0.6, 0.36, 0.12
8915, -0.52, 0.64, 0.16
8916, -0.44, 0.16, 0.08
8917, -0.68, 0.64, 0.16
8918, -0.44, 1, 0.2
8919, -0.44, 0, 0
8920, -0.68, 0.04, 0.04
8921, -0.44, 0.16, 0.08
8922, -0.52, 0, 0
8923, -0.6, 0.04, -0.04
8924, -0.6, 0.64, -0.16
8925, -0.52, 3.24, -0.36
8926, -0.36, 2.56, -0.32
8927, -0.52, 1, -0.2
8928, -0.52, 0.36, -0.12
8929, -0.68, 0.16, 0.08
8930, -0.52, 0.16, 0.08
8931, -0.44, 1, 0.2
8932, -0.36, 0.36, -0.12
